Density,Viscosity,Oil Saturation,Permeability,Depth,Temperature,Label
49.341810365262084,0.26644480607181986,0.7286105446533091,3309.461547088076,8647.433974304386,235.04513773605137,Nitrogen
37.322823031021606,0.04921376604627068,0.4539005835804791,510.1598453573029,6407.450113357711,117.1184810994763,Nitrogen
47.83544082144558,0.2309572903797667,0.6978435040246447,2860.2614215729827,8288.037932490968,217.78570643975453,Nitrogen
49.06978445209668,0.26002394075418367,0.7237785409124664,3228.1863873494767,8582.407343525261,231.9223357688984,Nitrogen
46.38471884583337,0.20222120174195127,0.664179828379009,2496.5158484163394,7997.011792258805,203.40803851667812,Nitrogen
42.64507212771864,0.13906367201438138,0.5774021712784787,1676.7900581787565,7341.034363559257,167.79822057158907,Nitrogen
42.17609537544633,0.13114643320662864,0.5665196717098234,1573.990952317421,7258.770399269459,163.33251083275175,Nitrogen
49.20986180716334,0.2633303089617848,0.7263039989148987,3270.0383171025105,8615.892235984376,233.5303952175943,Nitrogen
41.630898695219166,0.12194245391844809,0.5538685059352789,1454.484535476147,7163.136575170897,158.14101655787442,Nitrogen
39.792530822565745,0.09090723224962129,0.5112095948394807,1051.51664285181,6840.66551814148,140.63563431302663,Nitrogen
48.363010816001854,0.24334134506095167,0.7097585746536996,3017.0184897613253,8413.456129488497,223.80871866732952,Nitrogen
52.44560544693877,0.3397063934003368,0.7694691455065328,4236.804968616291,9389.382910130655,270.67607184050166,Nitrogen
36.01318766536993,0.02710457643142504,0.42351079083969795,223.08944380527774,6177.724873395132,104.64781730136839,Nitrogen
46.539930176578274,0.2049384623870984,0.6677814722381082,2530.9157186648617,8024.5350185554325,204.88599824053875,Nitrogen
49.87817753444107,0.2791051490296831,0.7372935437142192,3469.715865679608,8775.65025144647,241.2025233745656,Nitrogen
47.61969799066685,0.22615246108354675,0.6928372403846792,2799.4420071718805,8239.37753468698,215.44886714539072,Nitrogen
48.75866556259416,0.25268032975763344,0.7178769328536627,3135.2311348598496,8508.035703997712,228.35075441162485,Nitrogen
43.711359120387854,0.1570646682634681,0.6021451200100776,1910.5188067934034,7528.073475119919,177.9516624735314,Nitrogen
51.607121745746255,0.3199149299557626,0.759447348425274,3986.285097330374,9188.94696850548,261.0504500714553,Nitrogen
48.678655971684236,0.25079179347307956,0.7162919690344298,3111.326087704031,8488.909753582377,227.43226063661203,Nitrogen
46.876932924072946,0.2111044222457243,0.6756015448461358,2608.9642911952856,8086.980121402313,208.09501967755028,Nitrogen
41.079820094081484,0.1126391763766309,0.5410808515150578,1333.6888090743928,7066.470993891637,152.89351321353712,Nitrogen
44.85233970249615,0.17632663743313598,0.6286213166071914,2160.6202949323615,7728.214709002256,188.8163547480576,Nitrogen
48.24564630103578,0.24057108786413592,0.7072111751048265,2981.952640370313,8385.400644286876,222.4613979876737,Nitrogen
45.71805137839799,0.1909415326141127,0.6487099604342766,2350.383189969753,7880.0705825537425,197.05987011074495,Nitrogen
45.6227886294822,0.18933331231535613,0.6464994098708172,2329.501716926609,7863.360390978179,196.15275524093448,Nitrogen
47.67357149354603,0.2273321811124225,0.6940873628459823,2814.3748751033013,8251.325023840776,216.02262657571924,Nitrogen
46.550581936168484,0.20512769031810213,0.6680286439125764,2533.310961293155,8026.4514043062245,204.98742686425464,Nitrogen
48.0039729467651,0.23486666051537153,0.7017542136746485,2909.7461353195663,8327.629662859252,219.68703720217746,Nitrogen
47.5008050894805,0.22359432652421427,0.6900783574771414,2767.0612010566197,8213.470298941647,214.20471277694702,Nitrogen
49.77805089612935,0.2767417724975498,0.7357547431631972,3439.8003020181195,8751.71540691314,240.05309000093644,Nitrogen
46.64595464624283,0.20683809352437904,0.670241746099874,2554.961204201341,8043.773330912052,205.8955888107364,Nitrogen
51.42380695616324,0.31558799080152233,0.7572563176150365,3931.5148049253708,9145.126352300731,258.94603369855633,Nitrogen
44.11050948833389,0.163803102030002,0.6114073141080894,1998.0120582824459,7598.089081343203,181.7524685406989,Nitrogen
39.84968357838281,0.0918720818165401,0.5125358116242427,1064.0444540216367,6850.690774704451,141.1798566375172,Nitrogen
40.348825186873306,1.6925680929466829,0.7810365817482323,3309.461547088076,7657.286922903682,235.04513773605137,Hydrocarbon
10.798116759968742,0.1843665134320783,0.378902375172237,510.1598453573029,4499.022436682779,117.1184810994763,Hydrocarbon
37.03919694031931,1.3451648287741491,0.7359982459573463,2860.2614215729827,7034.794718443698,217.78570643975453,Hydrocarbon
39.82904376684136,1.6297113522969415,0.7739632525434683,3228.1863873494767,7544.657494549219,231.9223357688984,Hydrocarbon
33.41797599988776,1.0638543228780184,0.6867196706799088,2496.5158484163394,6530.730378777425,203.40803851667812,Hydrocarbon
24.083253542307016,0.592793096832573,0.5596901878378433,1676.7900581787565,5642.424959129084,167.79822057158907,Hydrocarbon
22.912616808009677,0.5516372642270078,0.5437598396534737,1573.990952317421,5541.672590764812,163.33251083275175,Hydrocarbon
40.100708735897534,1.6620788788897967,0.7776601445166716,3270.0383171025105,7602.6550295743855,233.5303952175943,Hydrocarbon
21.55172363324459,0.5078329717502785,0.5252404292500807,1454.484535476147,5424.545555168534,158.14101655787442,Hydrocarbon
16.962880044617044,0.3697591718724381,0.4627941775746389,1051.51664285181,5029.6007818995295,140.63563431302663,Hydrocarbon
38.32090793714708,1.4663979141574188,0.7534401234014687,3017.0184897613253,7252.025407837098,223.80871866732952,Hydrocarbon
45.65538324002557,2.409758746618936,0.8471190088188222,4236.804968616291,8942.380176376444,270.67607184050166,Hydrocarbon
7.529069285571554,0.08605659075338219,0.33441627374330835,223.08944380527774,4217.667627209407,104.64781730136839,Hydrocarbon
33.80540690018036,1.0904548103825036,0.6919919374371531,2530.9157186648617,6578.394283564899,204.88599824053875,Hydrocarbon
41.2885988193119,1.8165058886287386,0.7937471908736637,3469.715865679608,7879.364029271106,241.2025233745656,Hydrocarbon
36.50067028276714,1.2981281921218848,0.7286698263801832,2799.4420071718805,6950.512437130677,215.44886714539072,Hydrocarbon
39.194204395474905,1.5578214388650418,0.765324182940818,3135.2311348598496,7415.842036245305,228.35075441162485,Hydrocarbon
26.744866760604115,0.6992987176896439,0.5959101560460369,1910.5188067934034,5871.500151762643,177.9516624735314,Hydrocarbon
44.22925651390933,2.216011202748567,0.8297607470909365,3986.285097330374,8595.21494181873,261.0504500714553,Hydrocarbon
39.023708926339275,1.5393337071383268,0.7630040334806029,3111.326087704031,7382.714918382901,227.43226063661203,Hydrocarbon
34.64661660591716,1.1508161667600967,0.7034393515801085,2608.9642911952856,6686.55237437956,208.09501967755028,Hydrocarbon
20.17614829640491,0.4663916484128485,0.5065212199277791,1333.6888090743928,5306.154880256673,152.89351321353712,Hydrocarbon
29.592926448135046,0.8356807493774703,0.6346673393318218,2160.6202949323615,6121.879094359649,188.8163547480576,Hydrocarbon
38.04688270332739,1.4392786195547043,0.749711112293107,2981.952640370313,7203.4318820368935,222.4613979876737,Hydrocarbon
31.753873412372528,0.957379863707374,0.664074102796256,2350.383189969753,6339.944834589498,197.05987011074495,Hydrocarbon
31.516083217548097,0.943122414961544,0.6608381881120513,2329.501716926609,6314.397720860137,196.15275524093448,Hydrocarbon
36.63514667455003,1.3096770024809299,0.7304998182819538,2814.3748751033013,6971.206095367928,216.02262657571924,Hydrocarbon
33.8319952992871,1.0923072477712956,0.6923537597198697,2533.310961293155,6581.713561052173,204.98742686425464,Hydrocarbon
37.45987422540292,1.3834354126536474,0.7417229387064251,2909.7461353195663,7103.36960700113,219.68703720217746,Hydrocarbon
36.20389566248679,1.2730854614946834,0.7246312353340995,2767.0612010566197,6905.639788536097,214.20471277694702,Hydrocarbon
41.11829941493535,1.793369731991104,0.7914946175186702,3439.8003020181195,7837.9076624681165,240.05309000093644,Hydrocarbon
34.07005997375457,1.109051154616396,0.6955934095989091,2554.961204201341,6611.7160180184455,205.8955888107364,Hydrocarbon
43.91746736363138,2.1736528477962755,0.8259657704066565,3931.5148049253708,8519.315408133129,258.94603369855633,Hydrocarbon
27.741206304007783,0.7441830227585786,0.6094686198899067,1998.0120582824459,5957.251406401983,181.7524685406989,Hydrocarbon
17.105541946516475,0.37404943705052807,0.4647355601601312,1064.0444540216367,5041.8791634594145,141.1798566375172,Hydrocarbon
39.06987874609443,5.59337912034581,0.6147922693028498,3309.461547088076,7929.314621013489,235.04513773605137,CO2
24.695029179023955,0.5657830884523452,0.26601446330520545,510.1598453573029,3382.1553723565685,117.1184810994763,CO2
36.96273267291967,4.422477240634932,0.5655799395080304,2860.2614215729827,7374.608580156496,217.78570643975453,CO2
38.68862632882616,5.38152424340738,0.6058881311737785,3228.1863873494767,7829.763330325231,231.9223357688984,CO2
35.208991418950454,3.47433704131714,0.5235528899323015,2496.5158484163394,6823.657359383042,203.40803851667812,CO2
30.87010856392393,1.8866534127557397,0.417272399447049,1676.7900581787565,5403.424565475532,167.79822057158907,CO2
30.32598358549117,1.7479401457008006,0.40394411391241736,1573.990952317421,5225.31785824808,163.33251083275175,CO2
38.88494891295893,5.49061705178797,0.6104732389076514,3270.0383171025105,7881.026393210731,233.5303952175943,CO2
29.693425296763944,1.6003004033898751,0.38844966351291915,1454.484535476147,5018.264555422063,158.14101655787442,CO2
27.56047974197403,1.1567113708172427,0.33620338092919044,1051.51664285181,4320.094236990322,140.63563431302663,CO2
37.69806203262698,4.831086088616052,0.5827535334123236,3017.0184897613253,7571.110664191594,223.80871866732952,CO2
43.41993997307413,8.010627232553697,0.7163878114701001,4236.804968616291,9065.187313498078,270.67607184050166,CO2
23.175539541984897,0.2524259456362693,0.22879472050328037,223.08944380527774,2884.785638111393,104.64781730136839,CO2
35.38907361190541,3.5639923901072974,0.5279639847773123,2530.9157186648617,6882.603093706595,204.88599824053875,CO2
39.82161330481084,6.011104032277755,0.6323490061103634,3469.715865679608,8125.6049058368535,241.2025233745656,CO2
36.67743580199579,4.263943076016199,0.5589168401244256,2799.4420071718805,7292.674358445612,215.44886714539072,CO2
38.25258394117125,5.139223599024664,0.5957043750218081,3135.2311348598496,7715.905475214793,228.35075441162485,CO2
32.107256000503874,2.245624224265973,0.4475761990091798,1910.5188067934034,5808.376120757545,177.9516624735314,CO2
42.244780098781916,7.357612748514441,0.6889419898293758,3986.285097330374,8758.333699063105,261.0504500714553,CO2
38.14044811710913,5.0769118073322,0.5930854464027568,3111.326087704031,7686.624963112703,227.43226063661203,CO2
35.78007724230679,3.7674367239213886,0.5375415785979039,2608.9642911952856,7010.589074657799,208.09501967755028,CO2
29.054042575752888,1.4647217519352245,0.3727880493446253,1333.6888090743928,4808.97743277349,152.89351321353712,CO2
33.43106583035957,2.705291687789738,0.4800027850054505,2160.6202949323615,6241.694602974713,188.8163547480576,CO2
37.533572170203,4.739682131596866,0.5789118778856535,2981.952640370313,7528.1596496727325,222.4613979876737,CO2
34.43549802171383,3.115471258403282,0.5046062485058853,2350.383189969753,6570.472213498374,197.05987011074495,CO2
34.32497049354086,3.067417381948963,0.5018988880403366,2329.501716926609,6534.293587482016,196.15275524093448,CO2
36.7474841662674,4.302867649134528,0.5605528174531962,2814.3748751033013,7313.134289898776,216.02262657571924,CO2
35.40143219562882,3.5702359192973567,0.5282667070179705,2533.310961293155,6886.648389806238,204.98742686425464,CO2
37.19485976801726,4.551465949790764,0.571001260461373,2909.7461353195663,7438.6125908426975,219.68703720217746,CO2
36.52554116845408,4.179538053414221,0.5553693457693449,2767.0612010566197,7247.521537883785,214.20471277694702,CO2
39.681282839800765,5.933125003033983,0.6290715925450423,3439.8003020181195,8088.962308224664,240.05309000093644,CO2
35.5120873049937,3.626670253745334,0.5309771925717287,2554.961204201341,6922.868776570393,205.8955888107364,CO2
41.987858962717006,7.214846451965002,0.6829416048345965,3931.5148049253708,8691.247355365625,258.94603369855633,CO2
32.57036570540447,2.396904084286607,0.4589200237285532,1998.0120582824459,5959.964354884374,181.7524685406989,CO2
27.626790581212134,1.1703863407643091,0.3378276581346812,1064.0444540216367,4341.799554147798,141.1798566375172,CO2
26.731074576267908,338.2950758170386,0.7413975749218886,3309.461547088076,6599.433444022432,235.04513773605137,Immiscible
14.18470784148873,36.08007053815412,0.4132040366723897,510.1598453573029,2543.526684749415,117.1184810994763,Immiscible
24.533903413543154,268.7563530577824,0.6992524663095566,2860.2614215729827,5961.56874689292,217.78570643975453,Immiscible
26.333533642772558,325.7132209170742,0.7337725265765231,3228.1863873494767,6484.0226233077965,231.9223357688984,Immiscible
22.754739556811156,212.44722963785415,0.6597783076140882,2496.5158484163394,5444.2045507546645,203.40803851667812,Immiscible
19.19049570419835,118.15624455274809,0.5580224849978679,1676.7900581787565,4247.15807355017,167.79822057158907,Immiscible
18.74940433628876,109.91819866016999,0.5452616231270948,1573.990952317421,4097.040425677437,163.33251083275175,Immiscible
26.53824385529154,332.1921366045951,0.7376989782591787,3270.0383171025105,6543.4524119027865,233.5303952175943,Immiscible
18.236625081675438,101.1500180920915,0.5304268162948292,1454.484535476147,3922.5250731206793,158.14101655787442,Immiscible
